instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,timestamp,season_label,weather_label,weekday_label,temp_c,feels_like_c,humidity_pct,windspeed_scaled,cnt_iqr_high
12118,2012-05-25,2,1,5,2,0,5,1,2,0.62,0.5758,0.83,0.0,7,16,23,2012-05-25 02:00:00,summer,mist_or_cloudy,friday,25.419999999999998,28.79,83.0,0.0,False
12119,2012-05-25,2,1,5,3,0,5,1,2,0.62,0.5606,0.88,0.1045,8,6,14,2012-05-25 03:00:00,summer,mist_or_cloudy,friday,25.419999999999998,28.03,88.0,7.0015,False
12120,2012-05-25,2,1,5,4,0,5,1,2,0.62,0.5606,0.88,0.0,3,6,9,2012-05-25 04:00:00,summer,mist_or_cloudy,friday,25.419999999999998,28.03,88.0,0.0,False
12121,2012-05-25,2,1,5,5,0,5,1,2,0.62,0.5606,0.88,0.0896,2,28,30,2012-05-25 05:00:00,summer,mist_or_cloudy,friday,25.419999999999998,28.03,88.0,6.0032,False
12122,2012-05-25,2,1,5,6,0,5,1,2,0.62,0.5606,0.88,0.1045,5,108,113,2012-05-25 06:00:00,summer,mist_or_cloudy,friday,25.419999999999998,28.03,88.0,7.0015,False
12123,2012-05-25,2,1,5,7,0,5,1,2,0.62,0.5606,0.88,0.1642,7,352,359,2012-05-25 07:00:00,summer,mist_or_cloudy,friday,25.419999999999998,28.03,88.0,11.0014,False
12124,2012-05-25,2,1,5,8,0,5,1,2,0.64,0.5758,0.89,0.1045,32,551,583,2012-05-25 08:00:00,summer,mist_or_cloudy,friday,26.240000000000002,28.79,89.0,7.0015,False
12125,2012-05-25,2,1,5,9,0,5,1,2,0.64,0.5758,0.89,0.1343,52,288,340,2012-05-25 09:00:00,summer,mist_or_cloudy,friday,26.240000000000002,28.79,89.0,8.9981,False
12126,2012-05-25,2,1,5,10,0,5,1,1,0.68,0.6364,0.79,0.1642,69,163,232,2012-05-25 10:00:00,summer,clear_or_partly_cloudy,friday,27.880000000000003,31.819999999999997,79.0,11.0014,False
12127,2012-05-25,2,1,5,11,0,5,1,1,0.68,0.6364,0.79,0.1343,90,193,283,2012-05-25 11:00:00,summer,clear_or_partly_cloudy,friday,27.880000000000003,31.819999999999997,79.0,8.9981,False
12128,2012-05-25,2,1,5,12,0,5,1,1,0.72,0.6818,0.66,0.1045,84,237,321,2012-05-25 12:00:00,summer,clear_or_partly_cloudy,friday,29.52,34.089999999999996,66.0,7.0015,False
12129,2012-05-25,2,1,5,13,0,5,1,1,0.74,0.6818,0.62,0.1343,86,247,333,2012-05-25 13:00:00,summer,clear_or_partly_cloudy,friday,30.34,34.089999999999996,62.0,8.9981,False
12130,2012-05-25,2,1,5,14,0,5,1,1,0.74,0.6818,0.58,0.1343,104,263,367,2012-05-25 14:00:00,summer,clear_or_partly_cloudy,friday,30.34,34.089999999999996,57.99999999999999,8.9981,False
12131,2012-05-25,2,1,5,15,0,5,1,1,0.76,0.7121,0.62,0.194,106,360,466,2012-05-25 15:00:00,summer,clear_or_partly_cloudy,friday,31.16,35.605,62.0,12.998000000000001,False
12132,2012-05-25,2,1,5,16,0,5,1,1,0.78,0.7121,0.52,0.2239,137,447,584,2012-05-25 16:00:00,summer,clear_or_partly_cloudy,friday,31.98,35.605,52.0,15.001299999999999,False
12133,2012-05-25,2,1,5,17,0,5,1,1,0.76,0.7121,0.62,0.2836,124,529,653,2012-05-25 17:00:00,summer,clear_or_partly_cloudy,friday,31.16,35.605,62.0,19.0012,True
12134,2012-05-25,2,1,5,18,0,5,1,1,0.76,0.7121,0.62,0.194,131,391,522,2012-05-25 18:00:00,summer,clear_or_partly_cloudy,friday,31.16,35.605,62.0,12.998000000000001,False
12135,2012-05-25,2,1,5,19,0,5,1,1,0.74,0.6818,0.62,0.2537,111,293,404,2012-05-25 19:00:00,summer,clear_or_partly_cloudy,friday,30.34,34.089999999999996,62.0,16.997899999999998,False
12136,2012-05-25,2,1,5,20,0,5,1,1,0.7,0.6515,0.65,0.1642,80,270,350,2012-05-25 20:00:00,summer,clear_or_partly_cloudy,friday,28.7,32.574999999999996,65.0,11.0014,False
12137,2012-05-25,2,1,5,21,0,5,1,1,0.7,0.6515,0.65,0.1343,62,193,255,2012-05-25 21:00:00,summer,clear_or_partly_cloudy,friday,28.7,32.574999999999996,65.0,8.9981,False
12138,2012-05-25,2,1,5,22,0,5,1,1,0.66,0.6212,0.74,0.1045,65,147,212,2012-05-25 22:00:00,summer,clear_or_partly_cloudy,friday,27.060000000000002,31.06,74.0,7.0015,False
12139,2012-05-25,2,1,5,23,0,5,1,1,0.66,0.6061,0.78,0.2239,34,132,166,2012-05-25 23:00:00,summer,clear_or_partly_cloudy,friday,27.060000000000002,30.305,78.0,15.001299999999999,False
12140,2012-05-26,2,1,5,0,0,6,0,1,0.64,0.5758,0.83,0.1642,18,98,116,2012-05-26 00:00:00,summer,clear_or_partly_cloudy,saturday,26.240000000000002,28.79,83.0,11.0014,False
12141,2012-05-26,2,1,5,1,0,6,0,1,0.64,0.5758,0.83,0.1343,18,64,82,2012-05-26 01:00:00,summer,clear_or_partly_cloudy,saturday,26.240000000000002,28.79,83.0,8.9981,False
12142,2012-05-26,2,1,5,2,0,6,0,1,0.64,0.5758,0.89,0.1343,9,55,64,2012-05-26 02:00:00,summer,clear_or_partly_cloudy,saturday,26.240000000000002,28.79,89.0,8.9981,False
12143,2012-05-26,2,1,5,3,0,6,0,1,0.62,0.5606,0.88,0.1045,9,22,31,2012-05-26 03:00:00,summer,clear_or_partly_cloudy,saturday,25.419999999999998,28.03,88.0,7.0015,False
12144,2012-05-26,2,1,5,4,0,6,0,1,0.62,0.5606,0.88,0.1343,0,2,2,2012-05-26 04:00:00,summer,clear_or_partly_cloudy,saturday,25.419999999999998,28.03,88.0,8.9981,False
12145,2012-05-26,2,1,5,5,0,6,0,1,0.62,0.5758,0.83,0.2537,0,10,10,2012-05-26 05:00:00,summer,clear_or_partly_cloudy,saturday,25.419999999999998,28.79,83.0,16.997899999999998,False
12146,2012-05-26,2,1,5,6,0,6,0,1,0.62,0.5606,0.88,0.194,6,25,31,2012-05-26 06:00:00,summer,clear_or_partly_cloudy,saturday,25.419999999999998,28.03,88.0,12.998000000000001,False
12147,2012-05-26,2,1,5,7,0,6,0,2,0.62,0.5606,0.88,0.1642,10,44,54,2012-05-26 07:00:00,summer,mist_or_cloudy,saturday,25.419999999999998,28.03,88.0,11.0014,False
12148,2012-05-26,2,1,5,8,0,6,0,1,0.64,0.5909,0.78,0.1343,38,103,141,2012-05-26 08:00:00,summer,clear_or_partly_cloudy,saturday,26.240000000000002,29.544999999999998,78.0,8.9981,False
12149,2012-05-26,2,1,5,9,0,6,0,1,0.64,0.5758,0.83,0.194,97,192,289,2012-05-26 09:00:00,summer,clear_or_partly_cloudy,saturday,26.240000000000002,28.79,83.0,12.998000000000001,False
12150,2012-05-26,2,1,5,10,0,6,0,1,0.68,0.6364,0.79,0.2239,181,256,437,2012-05-26 10:00:00,summer,clear_or_partly_cloudy,saturday,27.880000000000003,31.819999999999997,79.0,15.001299999999999,False
12151,2012-05-26,2,1,5,11,0,6,0,1,0.7,0.6667,0.74,0.194,208,312,520,2012-05-26 11:00:00,summer,clear_or_partly_cloudy,saturday,28.7,33.335,74.0,12.998000000000001,False
12152,2012-05-26,2,1,5,12,0,6,0,1,0.74,0.697,0.66,0.2239,236,293,529,2012-05-26 12:00:00,summer,clear_or_partly_cloudy,saturday,30.34,34.849999999999994,66.0,15.001299999999999,False
12153,2012-05-26,2,1,5,13,0,6,0,1,0.76,0.7273,0.66,0.194,265,274,539,2012-05-26 13:00:00,summer,clear_or_partly_cloudy,saturday,31.16,36.364999999999995,66.0,12.998000000000001,False
12154,2012-05-26,2,1,5,14,0,6,0,1,0.76,0.7273,0.66,0.2239,307,257,564,2012-05-26 14:00:00,summer,clear_or_partly_cloudy,saturday,31.16,36.364999999999995,66.0,15.001299999999999,False
12155,2012-05-26,2,1,5,15,0,6,0,1,0.76,0.7273,0.66,0.2836,274,239,513,2012-05-26 15:00:00,summer,clear_or_partly_cloudy,saturday,31.16,36.364999999999995,66.0,19.0012,False
12156,2012-05-26,2,1,5,16,0,6,0,1,0.78,0.7273,0.55,0.2537,261,243,504,2012-05-26 16:00:00,summer,clear_or_partly_cloudy,saturday,31.98,36.364999999999995,55.00000000000001,16.997899999999998,False
12157,2012-05-26,2,1,5,17,0,6,0,2,0.78,0.7121,0.52,0.2537,235,227,462,2012-05-26 17:00:00,summer,mist_or_cloudy,saturday,31.98,35.605,52.0,16.997899999999998,False
12158,2012-05-26,2,1,5,18,0,6,0,2,0.76,0.697,0.52,0.194,199,216,415,2012-05-26 18:00:00,summer,mist_or_cloudy,saturday,31.16,34.849999999999994,52.0,12.998000000000001,False
12159,2012-05-26,2,1,5,19,0,6,0,2,0.74,0.697,0.66,0.2239,159,214,373,2012-05-26 19:00:00,summer,mist_or_cloudy,saturday,30.34,34.849999999999994,66.0,15.001299999999999,False
12160,2012-05-26,2,1,5,20,0,6,0,2,0.74,0.6818,0.55,0.194,103,152,255,2012-05-26 20:00:00,summer,mist_or_cloudy,saturday,30.34,34.089999999999996,55.00000000000001,12.998000000000001,False
12161,2012-05-26,2,1,5,21,0,6,0,2,0.72,0.6818,0.62,0.194,100,151,251,2012-05-26 21:00:00,summer,mist_or_cloudy,saturday,29.52,34.089999999999996,62.0,12.998000000000001,False
12162,2012-05-26,2,1,5,22,0,6,0,1,0.7,0.6667,0.74,0.2537,86,118,204,2012-05-26 22:00:00,summer,clear_or_partly_cloudy,saturday,28.7,33.335,74.0,16.997899999999998,False
12163,2012-05-26,2,1,5,23,0,6,0,1,0.7,0.6667,0.74,0.2537,36,114,150,2012-05-26 23:00:00,summer,clear_or_partly_cloudy,saturday,28.7,33.335,74.0,16.997899999999998,False
12164,2012-05-27,2,1,5,0,0,0,0,2,0.68,0.6364,0.69,0.1642,48,89,137,2012-05-27 00:00:00,summer,mist_or_cloudy,sunday,27.880000000000003,31.819999999999997,69.0,11.0014,False
12165,2012-05-27,2,1,5,1,0,0,0,1,0.66,0.6212,0.74,0.2239,17,61,78,2012-05-27 01:00:00,summer,clear_or_partly_cloudy,sunday,27.060000000000002,31.06,74.0,15.001299999999999,False
12166,2012-05-27,2,1,5,2,0,0,0,1,0.64,0.6061,0.73,0.2239,16,45,61,2012-05-27 02:00:00,summer,clear_or_partly_cloudy,sunday,26.240000000000002,30.305,73.0,15.001299999999999,False
12167,2012-05-27,2,1,5,3,0,0,0,1,0.64,0.6061,0.73,0.1642,11,25,36,2012-05-27 03:00:00,summer,clear_or_partly_cloudy,sunday,26.240000000000002,30.305,73.0,11.0014,False
12168,2012-05-27,2,1,5,4,0,0,0,1,0.62,0.5758,0.83,0.194,4,7,11,2012-05-27 04:00:00,summer,clear_or_partly_cloudy,sunday,25.419999999999998,28.79,83.0,12.998000000000001,False
12169,2012-05-27,2,1,5,5,0,0,0,1,0.62,0.5758,0.83,0.194,2,5,7,2012-05-27 05:00:00,summer,clear_or_partly_cloudy,sunday,25.419999999999998,28.79,83.0,12.998000000000001,False
12170,2012-05-27,2,1,5,6,0,0,0,1,0.62,0.5758,0.83,0.1642,8,14,22,2012-05-27 06:00:00,summer,clear_or_partly_cloudy,sunday,25.419999999999998,28.79,83.0,11.0014,False
12171,2012-05-27,2,1,5,7,0,0,0,1,0.62,0.5606,0.88,0.1642,22,30,52,2012-05-27 07:00:00,summer,clear_or_partly_cloudy,sunday,25.419999999999998,28.03,88.0,11.0014,False
12172,2012-05-27,2,1,5,8,0,0,0,1,0.64,0.5758,0.83,0.194,69,82,151,2012-05-27 08:00:00,summer,clear_or_partly_cloudy,sunday,26.240000000000002,28.79,83.0,12.998000000000001,False
12173,2012-05-27,2,1,5,9,0,0,0,1,0.66,0.6061,0.83,0.2239,130,140,270,2012-05-27 09:00:00,summer,clear_or_partly_cloudy,sunday,27.060000000000002,30.305,83.0,15.001299999999999,False
12174,2012-05-27,2,1,5,10,0,0,0,1,0.68,0.6364,0.74,0.2537,209,215,424,2012-05-27 10:00:00,summer,clear_or_partly_cloudy,sunday,27.880000000000003,31.819999999999997,74.0,16.997899999999998,False
12175,2012-05-27,2,1,5,11,0,0,0,1,0.72,0.6818,0.66,0.2239,268,251,519,2012-05-27 11:00:00,summer,clear_or_partly_cloudy,sunday,29.52,34.089999999999996,66.0,15.001299999999999,False
12176,2012-05-27,2,1,5,12,0,0,0,1,0.74,0.697,0.66,0.2537,301,269,570,2012-05-27 12:00:00,summer,clear_or_partly_cloudy,sunday,30.34,34.849999999999994,66.0,16.997899999999998,False
12177,2012-05-27,2,1,5,13,0,0,0,1,0.76,0.7121,0.58,0.194,270,228,498,2012-05-27 13:00:00,summer,clear_or_partly_cloudy,sunday,31.16,35.605,57.99999999999999,12.998000000000001,False
12178,2012-05-27,2,1,5,14,0,0,0,1,0.76,0.7121,0.58,0.2537,317,230,547,2012-05-27 14:00:00,summer,clear_or_partly_cloudy,sunday,31.16,35.605,57.99999999999999,16.997899999999998,False
12179,2012-05-27,2,1,5,15,0,0,0,1,0.78,0.7121,0.52,0.2836,290,245,535,2012-05-27 15:00:00,summer,clear_or_partly_cloudy,sunday,31.98,35.605,52.0,19.0012,False
12180,2012-05-27,2,1,5,16,0,0,0,1,0.78,0.7121,0.52,0.2836,258,243,501,2012-05-27 16:00:00,summer,clear_or_partly_cloudy,sunday,31.98,35.605,52.0,19.0012,False
12181,2012-05-27,2,1,5,17,0,0,0,1,0.78,0.7121,0.49,0.2985,275,247,522,2012-05-27 17:00:00,summer,clear_or_partly_cloudy,sunday,31.98,35.605,49.0,19.999499999999998,False
12182,2012-05-27,2,1,5,18,0,0,0,1,0.76,0.7121,0.58,0.2985,266,252,518,2012-05-27 18:00:00,summer,clear_or_partly_cloudy,sunday,31.16,35.605,57.99999999999999,19.999499999999998,False
12183,2012-05-27,2,1,5,19,0,0,0,1,0.76,0.7121,0.58,0.194,230,212,442,2012-05-27 19:00:00,summer,clear_or_partly_cloudy,sunday,31.16,35.605,57.99999999999999,12.998000000000001,False
12184,2012-05-27,2,1,5,20,0,0,0,1,0.74,0.6818,0.55,0.1642,168,224,392,2012-05-27 20:00:00,summer,clear_or_partly_cloudy,sunday,30.34,34.089999999999996,55.00000000000001,11.0014,False
12185,2012-05-27,2,1,5,21,0,0,0,3,0.66,0.6212,0.69,0.4179,64,79,143,2012-05-27 21:00:00,summer,light_rain_or_snow,sunday,27.060000000000002,31.06,69.0,27.999299999999998,False
12186,2012-05-27,2,1,5,22,0,0,0,3,0.62,0.5758,0.83,0.0,9,50,59,2012-05-27 22:00:00,summer,light_rain_or_snow,sunday,25.419999999999998,28.79,83.0,0.0,False
12187,2012-05-27,2,1,5,23,0,0,0,3,0.62,0.5758,0.83,0.1343,31,65,96,2012-05-27 23:00:00,summer,light_rain_or_snow,sunday,25.419999999999998,28.79,83.0,8.9981,False
12188,2012-05-28,2,1,5,0,1,1,0,1,0.62,0.5758,0.83,0.2239,21,44,65,2012-05-28 00:00:00,summer,clear_or_partly_cloudy,monday,25.419999999999998,28.79,83.0,15.001299999999999,False
12189,2012-05-28,2,1,5,1,1,1,0,2,0.62,0.5909,0.78,0.2985,14,45,59,2012-05-28 01:00:00,summer,mist_or_cloudy,monday,25.419999999999998,29.544999999999998,78.0,19.999499999999998,False
12190,2012-05-28,2,1,5,2,1,1,0,1,0.6,0.5606,0.83,0.2239,20,28,48,2012-05-28 02:00:00,summer,clear_or_partly_cloudy,monday,24.599999999999998,28.03,83.0,15.001299999999999,False
12191,2012-05-28,2,1,5,3,1,1,0,1,0.62,0.5909,0.73,0.1642,6,12,18,2012-05-28 03:00:00,summer,clear_or_partly_cloudy,monday,25.419999999999998,29.544999999999998,73.0,11.0014,False
12192,2012-05-28,2,1,5,4,1,1,0,1,0.6,0.5758,0.78,0.1343,2,4,6,2012-05-28 04:00:00,summer,clear_or_partly_cloudy,monday,24.599999999999998,28.79,78.0,8.9981,False
12193,2012-05-28,2,1,5,5,1,1,0,1,0.6,0.5758,0.78,0.1343,4,5,9,2012-05-28 05:00:00,summer,clear_or_partly_cloudy,monday,24.599999999999998,28.79,78.0,8.9981,False
12194,2012-05-28,2,1,5,6,1,1,0,1,0.62,0.5909,0.73,0.1642,6,14,20,2012-05-28 06:00:00,summer,clear_or_partly_cloudy,monday,25.419999999999998,29.544999999999998,73.0,11.0014,False
12195,2012-05-28,2,1,5,7,1,1,0,1,0.62,0.5909,0.78,0.1045,24,43,67,2012-05-28 07:00:00,summer,clear_or_partly_cloudy,monday,25.419999999999998,29.544999999999998,78.0,7.0015,False
12196,2012-05-28,2,1,5,8,1,1,0,1,0.66,0.6212,0.69,0.0,62,93,155,2012-05-28 08:00:00,summer,clear_or_partly_cloudy,monday,27.060000000000002,31.06,69.0,0.0,False
12197,2012-05-28,2,1,5,9,1,1,0,1,0.7,0.6515,0.61,0.0,121,142,263,2012-05-28 09:00:00,summer,clear_or_partly_cloudy,monday,28.7,32.574999999999996,61.0,0.0,False
12198,2012-05-28,2,1,5,10,1,1,0,1,0.7,0.6515,0.61,0.0,189,175,364,2012-05-28 10:00:00,summer,clear_or_partly_cloudy,monday,28.7,32.574999999999996,61.0,0.0,False
12199,2012-05-28,2,1,5,11,1,1,0,1,0.72,0.6818,0.66,0.1343,254,222,476,2012-05-28 11:00:00,summer,clear_or_partly_cloudy,monday,29.52,34.089999999999996,66.0,8.9981,False
12200,2012-05-28,2,1,5,12,1,1,0,1,0.76,0.7121,0.62,0.1343,233,292,525,2012-05-28 12:00:00,summer,clear_or_partly_cloudy,monday,31.16,35.605,62.0,8.9981,False
12201,2012-05-28,2,1,5,13,1,1,0,1,0.8,0.7879,0.63,0.2836,272,284,556,2012-05-28 13:00:00,summer,clear_or_partly_cloudy,monday,32.800000000000004,39.395,63.0,19.0012,False
12202,2012-05-28,2,1,5,14,1,1,0,1,0.8,0.7879,0.63,0.2836,238,227,465,2012-05-28 14:00:00,summer,clear_or_partly_cloudy,monday,32.800000000000004,39.395,63.0,19.0012,False
12203,2012-05-28,2,1,5,15,1,1,0,1,0.82,0.7879,0.56,0.2985,181,279,460,2012-05-28 15:00:00,summer,clear_or_partly_cloudy,monday,33.62,39.395,56.00000000000001,19.999499999999998,False
12204,2012-05-28,2,1,5,16,1,1,0,1,0.82,0.7879,0.56,0.3284,223,278,501,2012-05-28 16:00:00,summer,clear_or_partly_cloudy,monday,33.62,39.395,56.00000000000001,22.0028,False
12205,2012-05-28,2,1,5,17,1,1,0,1,0.82,0.7879,0.56,0.2985,158,247,405,2012-05-28 17:00:00,summer,clear_or_partly_cloudy,monday,33.62,39.395,56.00000000000001,19.999499999999998,False
12206,2012-05-28,2,1,5,18,1,1,0,1,0.8,0.7727,0.59,0.2985,132,251,383,2012-05-28 18:00:00,summer,clear_or_partly_cloudy,monday,32.800000000000004,38.635000000000005,59.0,19.999499999999998,False
12207,2012-05-28,2,1,5,19,1,1,0,1,0.8,0.7576,0.55,0.2985,148,247,395,2012-05-28 19:00:00,summer,clear_or_partly_cloudy,monday,32.800000000000004,37.88,55.00000000000001,19.999499999999998,False
12208,2012-05-28,2,1,5,20,1,1,0,1,0.78,0.7424,0.62,0.2985,114,203,317,2012-05-28 20:00:00,summer,clear_or_partly_cloudy,monday,31.98,37.12,62.0,19.999499999999998,False
12209,2012-05-28,2,1,5,21,1,1,0,1,0.76,0.7273,0.66,0.2836,66,181,247,2012-05-28 21:00:00,summer,clear_or_partly_cloudy,monday,31.16,36.364999999999995,66.0,19.0012,False
12210,2012-05-28,2,1,5,22,1,1,0,1,0.74,0.697,0.7,0.1642,47,110,157,2012-05-28 22:00:00,summer,clear_or_partly_cloudy,monday,30.34,34.849999999999994,70.0,11.0014,False
12211,2012-05-28,2,1,5,23,1,1,0,1,0.72,0.697,0.74,0.1642,22,60,82,2012-05-28 23:00:00,summer,clear_or_partly_cloudy,monday,29.52,34.849999999999994,74.0,11.0014,False
12212,2012-05-29,2,1,5,0,0,2,1,1,0.7,0.6667,0.79,0.194,12,33,45,2012-05-29 00:00:00,summer,clear_or_partly_cloudy,tuesday,28.7,33.335,79.0,12.998000000000001,False
12213,2012-05-29,2,1,5,1,0,2,1,1,0.7,0.6667,0.79,0.194,1,13,14,2012-05-29 01:00:00,summer,clear_or_partly_cloudy,tuesday,28.7,33.335,79.0,12.998000000000001,False
12214,2012-05-29,2,1,5,2,0,2,1,1,0.68,0.6364,0.83,0.1343,0,8,8,2012-05-29 02:00:00,summer,clear_or_partly_cloudy,tuesday,27.880000000000003,31.819999999999997,83.0,8.9981,False
12215,2012-05-29,2,1,5,3,0,2,1,1,0.68,0.6364,0.79,0.2836,1,2,3,2012-05-29 03:00:00,summer,clear_or_partly_cloudy,tuesday,27.880000000000003,31.819999999999997,79.0,19.0012,False
12216,2012-05-29,2,1,5,4,0,2,1,1,0.66,0.6061,0.78,0.2239,0,5,5,2012-05-29 04:00:00,summer,clear_or_partly_cloudy,tuesday,27.060000000000002,30.305,78.0,15.001299999999999,False
12217,2012-05-29,2,1,5,5,0,2,1,1,0.66,0.6061,0.78,0.2239,1,32,33,2012-05-29 05:00:00,summer,clear_or_partly_cloudy,tuesday,27.060000000000002,30.305,78.0,15.001299999999999,False
12218,2012-05-29,2,1,5,6,0,2,1,1,0.66,0.6061,0.78,0.2239,9,145,154,2012-05-29 06:00:00,summer,clear_or_partly_cloudy,tuesday,27.060000000000002,30.305,78.0,15.001299999999999,False
12219,2012-05-29,2,1,5,7,0,2,1,1,0.66,0.6061,0.78,0.2239,19,431,450,2012-05-29 07:00:00,summer,clear_or_partly_cloudy,tuesday,27.060000000000002,30.305,78.0,15.001299999999999,False
12220,2012-05-29,2,1,5,8,0,2,1,1,0.7,0.6667,0.74,0.194,46,588,634,2012-05-29 08:00:00,summer,clear_or_partly_cloudy,tuesday,28.7,33.335,74.0,12.998000000000001,False
12221,2012-05-29,2,1,5,9,0,2,1,1,0.72,0.6818,0.7,0.2537,26,231,257,2012-05-29 09:00:00,summer,clear_or_partly_cloudy,tuesday,29.52,34.089999999999996,70.0,16.997899999999998,False
12222,2012-05-29,2,1,5,10,0,2,1,1,0.74,0.697,0.7,0.2985,67,116,183,2012-05-29 10:00:00,summer,clear_or_partly_cloudy,tuesday,30.34,34.849999999999994,70.0,19.999499999999998,False
12223,2012-05-29,2,1,5,11,0,2,1,1,0.76,0.7121,0.62,0.2985,50,147,197,2012-05-29 11:00:00,summer,clear_or_partly_cloudy,tuesday,31.16,35.605,62.0,19.999499999999998,False
12224,2012-05-29,2,1,5,12,0,2,1,1,0.8,0.7576,0.55,0.3284,56,181,237,2012-05-29 12:00:00,summer,clear_or_partly_cloudy,tuesday,32.800000000000004,37.88,55.00000000000001,22.0028,False
12225,2012-05-29,2,1,5,13,0,2,1,1,0.82,0.7727,0.52,0.3881,63,176,239,2012-05-29 13:00:00,summer,clear_or_partly_cloudy,tuesday,33.62,38.635000000000005,52.0,26.0027,False
12226,2012-05-29,2,1,5,14,0,2,1,1,0.82,0.7727,0.52,0.4179,80,158,238,2012-05-29 14:00:00,summer,clear_or_partly_cloudy,tuesday,33.62,38.635000000000005,52.0,27.999299999999998,False
12227,2012-05-29,2,1,5,15,0,2,1,1,0.82,0.7727,0.49,0.3881,71,185,256,2012-05-29 15:00:00,summer,clear_or_partly_cloudy,tuesday,33.62,38.635000000000005,49.0,26.0027,False
12228,2012-05-29,2,1,5,16,0,2,1,1,0.82,0.7727,0.49,0.4925,73,320,393,2012-05-29 16:00:00,summer,clear_or_partly_cloudy,tuesday,33.62,38.635000000000005,49.0,32.9975,False
12229,2012-05-29,2,1,5,17,0,2,1,1,0.82,0.7576,0.46,0.4179,107,674,781,2012-05-29 17:00:00,summer,clear_or_partly_cloudy,tuesday,33.62,37.88,46.0,27.999299999999998,True
12230,2012-05-29,2,1,5,18,0,2,1,1,0.8,0.7424,0.49,0.4925,78,632,710,2012-05-29 18:00:00,summer,clear_or_partly_cloudy,tuesday,32.800000000000004,37.12,49.0,32.9975,True
12231,2012-05-29,2,1,5,19,0,2,1,1,0.78,0.7121,0.52,0.3582,69,457,526,2012-05-29 19:00:00,summer,clear_or_partly_cloudy,tuesday,31.98,35.605,52.0,23.9994,False
12232,2012-05-29,2,1,5,20,0,2,1,3,0.7,0.6515,0.61,0.5224,36,168,204,2012-05-29 20:00:00,summer,light_rain_or_snow,tuesday,28.7,32.574999999999996,61.0,35.0008,False
12233,2012-05-29,2,1,5,21,0,2,1,3,0.6,0.5455,0.88,0.4478,3,68,71,2012-05-29 21:00:00,summer,light_rain_or_snow,tuesday,24.599999999999998,27.275,88.0,30.002599999999997,False
12234,2012-05-29,2,1,5,22,0,2,1,2,0.62,0.5606,0.88,0.0896,2,53,55,2012-05-29 22:00:00,summer,mist_or_cloudy,tuesday,25.419999999999998,28.03,88.0,6.0032,False
12235,2012-05-29,2,1,5,23,0,2,1,3,0.62,0.5455,0.94,0.0,10,40,50,2012-05-29 23:00:00,summer,light_rain_or_snow,tuesday,25.419999999999998,27.275,94.0,0.0,False
12236,2012-05-30,2,1,5,0,0,3,1,3,0.64,0.5758,0.89,0.1045,4,32,36,2012-05-30 00:00:00,summer,light_rain_or_snow,wednesday,26.240000000000002,28.79,89.0,7.0015,False
12237,2012-05-30,2,1,5,1,0,3,1,3,0.64,0.5758,0.89,0.194,0,4,4,2012-05-30 01:00:00,summer,light_rain_or_snow,wednesday,26.240000000000002,28.79,89.0,12.998000000000001,False
12238,2012-05-30,2,1,5,2,0,3,1,3,0.62,0.5455,0.94,0.0896,1,4,5,2012-05-30 02:00:00,summer,light_rain_or_snow,wednesday,25.419999999999998,27.275,94.0,6.0032,False
12239,2012-05-30,2,1,5,3,0,3,1,3,0.62,0.5606,0.88,0.1343,0,5,5,2012-05-30 03:00:00,summer,light_rain_or_snow,wednesday,25.419999999999998,28.03,88.0,8.9981,False
12240,2012-05-30,2,1,5,4,0,3,1,2,0.62,0.5606,0.88,0.1343,0,6,6,2012-05-30 04:00:00,summer,mist_or_cloudy,wednesday,25.419999999999998,28.03,88.0,8.9981,False
12241,2012-05-30,2,1,5,5,0,3,1,2,0.62,0.5909,0.78,0.1343,1,40,41,2012-05-30 05:00:00,summer,mist_or_cloudy,wednesday,25.419999999999998,29.544999999999998,78.0,8.9981,False
12242,2012-05-30,2,1,5,6,0,3,1,2,0.6,0.5758,0.78,0.1045,5,139,144,2012-05-30 06:00:00,summer,mist_or_cloudy,wednesday,24.599999999999998,28.79,78.0,7.0015,False
12243,2012-05-30,2,1,5,7,0,3,1,3,0.6,0.5758,0.78,0.194,14,469,483,2012-05-30 07:00:00,summer,light_rain_or_snow,wednesday,24.599999999999998,28.79,78.0,12.998000000000001,False
12244,2012-05-30,2,1,5,8,0,3,1,2,0.6,0.5909,0.73,0.1642,29,642,671,2012-05-30 08:00:00,summer,mist_or_cloudy,wednesday,24.599999999999998,29.544999999999998,73.0,11.0014,True
12245,2012-05-30,2,1,5,9,0,3,1,2,0.62,0.6061,0.69,0.194,23,282,305,2012-05-30 09:00:00,summer,mist_or_cloudy,wednesday,25.419999999999998,30.305,69.0,12.998000000000001,False
12246,2012-05-30,2,1,5,10,0,3,1,2,0.62,0.6061,0.69,0.2836,39,138,177,2012-05-30 10:00:00,summer,mist_or_cloudy,wednesday,25.419999999999998,30.305,69.0,19.0012,False
12247,2012-05-30,2,1,5,11,0,3,1,2,0.66,0.6212,0.65,0.194,53,155,208,2012-05-30 11:00:00,summer,mist_or_cloudy,wednesday,27.060000000000002,31.06,65.0,12.998000000000001,False
